ticket_id,project_id,assigned_user_id,ticket_title,ticket_type,priority,status,story_points,created_at
TKT004919,PROJ000090,USR000146,Ticket-4919,Story,Medium,Blocked,2,2024-12-11
TKT004920,PROJ000103,USR000203,Ticket-4920,Task,Low,Blocked,4,2025-12-20
TKT004921,PROJ000247,USR000149,Ticket-4921,Story,Medium,In Progress,10,2026-01-04
TKT004922,PROJ000132,USR000609,Ticket-4922,Task,Critical,In Progress,4,2024-12-28
TKT004923,PROJ000004,USR000220,Ticket-4923,Improvement,Medium,Closed,5,2025-12-19
TKT004924,PROJ000090,USR000659,Ticket-4924,Epic,Critical,Resolved,9,2025-11-23
TKT004925,PROJ000157,USR000468,Ticket-4925,Epic,Medium,Blocked,4,2026-06-08
TKT004926,PROJ000153,USR000193,Ticket-4926,Story,Medium,Closed,7,2026-05-19
TKT004927,PROJ000124,USR000592,Ticket-4927,Task,Low,In Progress,8,2024-12-26
TKT004928,PROJ000117,USR000614,Ticket-4928,Bug,Medium,Open,11,2024-10-20
TKT004929,PROJ000211,USR000663,Ticket-4929,Task,Low,Blocked,7,2026-03-05
TKT004930,PROJ000169,USR000328,Ticket-4930,Bug,Low,Blocked,9,2025-06-20
TKT004931,PROJ000035,USR000455,Ticket-4931,Bug,Low,Blocked,9,2025-01-22
TKT004932,PROJ000084,USR000349,Ticket-4932,Improvement,Medium,Open,10,2025-01-08
TKT004933,PROJ000068,USR000493,Ticket-4933,Bug,High,Closed,3,2026-06-05
TKT004934,PROJ000159,USR000673,Ticket-4934,Task,Low,Resolved,2,2025-08-05
TKT004935,PROJ000046,USR000512,Ticket-4935,Story,Medium,Open,1,2025-06-26
TKT004936,PROJ000057,USR000753,Ticket-4936,Task,High,Resolved,8,2025-08-19
TKT004937,PROJ000133,USR000766,Ticket-4937,Story,Medium,Blocked,3,2026-06-15
TKT004938,PROJ000087,USR000789,Ticket-4938,Task,Medium,Open,1,2024-10-13
TKT004939,PROJ000148,USR000580,Ticket-4939,Epic,Low,Blocked,9,2025-09-30
TKT004940,PROJ000006,USR000168,Ticket-4940,Bug,Critical,Closed,12,2025-09-13
TKT004941,PROJ000165,USR000446,Ticket-4941,Epic,Low,Closed,9,2025-01-05
TKT004942,PROJ000122,USR000116,Ticket-4942,Bug,High,Resolved,5,2025-12-18
TKT004943,PROJ000002,USR000504,Ticket-4943,Bug,Low,Closed,8,2024-07-26
TKT004944,PROJ000194,USR000591,Ticket-4944,Task,High,Blocked,11,2025-10-24
TKT004945,PROJ000247,USR000593,Ticket-4945,Bug,Low,Closed,12,2025-06-05
TKT004946,PROJ000173,USR000176,Ticket-4946,Epic,Low,Blocked,3,2025-05-08
TKT004947,PROJ000107,USR000491,Ticket-4947,Story,Critical,Blocked,10,2026-02-28
TKT004948,PROJ000225,USR000097,Ticket-4948,Bug,High,In Progress,13,2025-12-23
TKT004949,PROJ000141,USR000042,Ticket-4949,Task,Medium,Resolved,6,2025-10-06
TKT004950,PROJ000107,USR000450,Ticket-4950,Epic,Critical,Blocked,4,2025-03-14
TKT004951,PROJ000048,USR000117,Ticket-4951,Improvement,Medium,Closed,10,2025-07-02
TKT004952,PROJ000222,USR000702,Ticket-4952,Task,Medium,Resolved,6,2024-11-11
TKT004953,PROJ000155,USR000727,Ticket-4953,Bug,Medium,Open,5,2026-07-17
TKT004954,PROJ000012,USR000110,Ticket-4954,Task,High,Closed,2,2025-12-20
TKT004955,PROJ000075,USR000800,Ticket-4955,Task,Low,Resolved,3,2024-08-20
TKT004956,PROJ000142,USR000478,Ticket-4956,Story,Low,In Progress,6,2026-05-09
TKT004957,PROJ000230,USR000429,Ticket-4957,Epic,Critical,Open,6,2026-03-23
TKT004958,PROJ000183,USR000778,Ticket-4958,Bug,Low,Open,1,2024-08-04
TKT004959,PROJ000010,USR000574,Ticket-4959,Improvement,Low,Closed,5,2025-09-29
TKT004960,PROJ000241,USR000452,Ticket-4960,Improvement,High,Resolved,3,2025-03-02
TKT004961,PROJ000018,USR000081,Ticket-4961,Task,Medium,Closed,7,2025-09-21
TKT004962,PROJ000029,USR000242,Ticket-4962,Story,Low,In Progress,4,2026-01-06
TKT004963,PROJ000031,USR000584,Ticket-4963,Story,Medium,Blocked,9,2025-09-16
TKT004964,PROJ000247,USR000718,Ticket-4964,Task,Low,Blocked,8,2026-04-04
TKT004965,PROJ000193,USR000755,Ticket-4965,Bug,Medium,Closed,11,2024-10-31
TKT004966,PROJ000141,USR000605,Ticket-4966,Improvement,Low,Open,6,2024-09-10
TKT004967,PROJ000007,USR000341,Ticket-4967,Improvement,Low,Closed,9,2025-12-11
TKT004968,PROJ000051,USR000678,Ticket-4968,Improvement,Medium,In Progress,6,2026-04-07
TKT004969,PROJ000034,USR000669,Ticket-4969,Bug,Medium,In Progress,8,2026-03-11
TKT004970,PROJ000206,USR000246,Ticket-4970,Task,High,Closed,5,2024-12-24
TKT004971,PROJ000174,USR000571,Ticket-4971,Epic,Low,Closed,8,2025-01-31
TKT004972,PROJ000182,USR000233,Ticket-4972,Epic,Critical,Closed,9,2025-07-05
TKT004973,PROJ000193,USR000786,Ticket-4973,Task,Medium,Blocked,3,2025-08-11
TKT004974,PROJ000081,USR000757,Ticket-4974,Bug,High,Blocked,2,2025-10-01
TKT004975,PROJ000068,USR000284,Ticket-4975,Improvement,Medium,Blocked,8,2025-05-11
TKT004976,PROJ000102,USR000326,Ticket-4976,Story,High,Open,2,2025-11-02
TKT004977,PROJ000035,USR000741,Ticket-4977,Bug,Critical,Blocked,5,2026-05-22
TKT004978,PROJ000167,USR000364,Ticket-4978,Task,High,Closed,8,2025-10-28
TKT004979,PROJ000141,USR000192,Ticket-4979,Improvement,Medium,Blocked,12,2025-12-29
TKT004980,PROJ000080,USR000779,Ticket-4980,Bug,Low,Open,11,2024-11-25
TKT004981,PROJ000150,USR000502,Ticket-4981,Story,Medium,Blocked,10,2025-08-10
TKT004982,PROJ000216,USR000246,Ticket-4982,Task,Critical,Open,11,2026-03-22
TKT004983,PROJ000019,USR000378,Ticket-4983,Task,Low,In Progress,8,2025-01-24
TKT004984,PROJ000041,USR000059,Ticket-4984,Task,Medium,Closed,12,2025-07-24
TKT004985,PROJ000048,USR000669,Ticket-4985,Task,Low,Open,3,2025-06-29
TKT004986,PROJ000155,USR000173,Ticket-4986,Task,Medium,Closed,5,2025-04-26
TKT004987,PROJ000225,USR000620,Ticket-4987,Task,Medium,Blocked,5,2025-07-03
TKT004988,PROJ000118,USR000248,Ticket-4988,Bug,Critical,Open,3,2025-09-21
TKT004989,PROJ000095,USR000523,Ticket-4989,Epic,Medium,Closed,4,2025-11-06
TKT004990,PROJ000026,USR000435,Ticket-4990,Task,Low,In Progress,2,2026-02-19
TKT004991,PROJ000025,USR000370,Ticket-4991,Improvement,Low,Closed,2,2025-01-01
TKT004992,PROJ000231,USR000037,Ticket-4992,Story,Low,Closed,4,2025-05-20
TKT004993,PROJ000116,USR000365,Ticket-4993,Epic,Low,Resolved,3,2024-08-16
TKT004994,PROJ000033,USR000317,Ticket-4994,Task,Medium,Open,8,2025-12-03
TKT004995,PROJ000031,USR000390,Ticket-4995,Bug,Critical,In Progress,2,2026-01-23
TKT004996,PROJ000211,USR000107,Ticket-4996,Task,High,Resolved,2,2025-03-18
TKT004997,PROJ000137,USR000407,Ticket-4997,Bug,Critical,In Progress,9,2024-12-10
TKT004998,PROJ000110,USR000316,Ticket-4998,Bug,Critical,Blocked,2,2024-09-08
TKT004999,PROJ000093,USR000303,Ticket-4999,Story,Low,Open,11,2025-10-04
TKT005000,PROJ000002,USR000404,Ticket-5000,Epic,Low,Closed,11,2025-05-02
TKT005001,PROJ000125,USR000457,Ticket-5001,Bug,High,Closed,2,2024-12-21
TKT005002,PROJ000220,USR000353,Ticket-5002,Bug,High,Blocked,8,2025-08-31
TKT005003,PROJ000250,USR000748,Ticket-5003,Bug,High,In Progress,10,2025-01-06
TKT005004,PROJ000037,USR000539,Ticket-5004,Task,Critical,Resolved,6,2024-08-23
TKT005005,PROJ000127,USR000783,Ticket-5005,Epic,Low,In Progress,11,2025-07-06
TKT005006,PROJ000030,USR000279,Ticket-5006,Bug,Critical,Resolved,6,2025-10-16
TKT005007,PROJ000029,USR000568,Ticket-5007,Epic,Medium,Resolved,5,2026-05-11
TKT005008,PROJ000105,USR000157,Ticket-5008,Task,Critical,Resolved,7,2025-06-21
TKT005009,PROJ000027,USR000439,Ticket-5009,Story,Low,In Progress,13,2026-07-04
TKT005010,PROJ000023,USR000779,Ticket-5010,Bug,Medium,Open,13,2025-12-22
TKT005011,PROJ000080,USR000344,Ticket-5011,Bug,Medium,Blocked,5,2026-07-16
TKT005012,PROJ000152,USR000755,Ticket-5012,Epic,Low,Closed,13,2025-06-29
TKT005013,PROJ000002,USR000012,Ticket-5013,Bug,Critical,Resolved,10,2025-08-22
TKT005014,PROJ000189,USR000080,Ticket-5014,Epic,Medium,In Progress,12,2025-02-10
TKT005015,PROJ000136,USR000535,Ticket-5015,Improvement,Medium,Closed,8,2025-11-01
TKT005016,PROJ000191,USR000404,Ticket-5016,Story,Critical,Resolved,6,2025-03-29
TKT005017,PROJ000187,USR000091,Ticket-5017,Story,High,In Progress,6,2026-03-15
TKT005018,PROJ000228,USR000120,Ticket-5018,Bug,Medium,Open,12,2026-07-19
TKT005019,PROJ000076,USR000559,Ticket-5019,Story,Medium,Open,12,2025-01-12
TKT005020,PROJ000014,USR000288,Ticket-5020,Story,Low,Closed,3,2025-05-13
TKT005021,PROJ000189,USR000240,Ticket-5021,Story,Critical,Open,7,2025-02-07
TKT005022,PROJ000018,USR000386,Ticket-5022,Epic,Medium,Closed,7,2024-10-04
TKT005023,PROJ000220,USR000401,Ticket-5023,Bug,Medium,Resolved,7,2024-11-08
TKT005024,PROJ000207,USR000072,Ticket-5024,Bug,Critical,In Progress,1,2024-07-31
TKT005025,PROJ000223,USR000777,Ticket-5025,Story,Medium,Blocked,6,2026-04-21
TKT005026,PROJ000158,USR000333,Ticket-5026,Epic,Low,Open,11,2026-04-07
TKT005027,PROJ000103,USR000017,Ticket-5027,Story,Medium,Open,9,2025-08-25
TKT005028,PROJ000020,USR000346,Ticket-5028,Story,Critical,Blocked,5,2025-06-11
TKT005029,PROJ000112,USR000646,Ticket-5029,Improvement,Critical,Resolved,3,2024-08-17
TKT005030,PROJ000061,USR000628,Ticket-5030,Improvement,Medium,Open,11,2025-01-28
TKT005031,PROJ000206,USR000565,Ticket-5031,Improvement,Low,Blocked,1,2026-03-04
TKT005032,PROJ000057,USR000748,Ticket-5032,Task,Critical,In Progress,6,2026-05-21
TKT005033,PROJ000128,USR000428,Ticket-5033,Story,Medium,Closed,5,2024-11-03
TKT005034,PROJ000050,USR000632,Ticket-5034,Story,Critical,Blocked,10,2025-03-27
TKT005035,PROJ000017,USR000722,Ticket-5035,Epic,Critical,In Progress,11,2025-04-20
TKT005036,PROJ000131,USR000645,Ticket-5036,Task,High,Blocked,11,2026-07-21
TKT005037,PROJ000153,USR000272,Ticket-5037,Story,Critical,Resolved,11,2024-11-17
TKT005038,PROJ000111,USR000020,Ticket-5038,Story,Critical,Blocked,5,2025-05-25
TKT005039,PROJ000215,USR000795,Ticket-5039,Story,High,Blocked,11,2025-07-16
TKT005040,PROJ000066,USR000072,Ticket-5040,Bug,Critical,In Progress,8,2025-02-28
TKT005041,PROJ000015,USR000433,Ticket-5041,Epic,Critical,Resolved,11,2024-07-29
TKT005042,PROJ000196,USR000474,Ticket-5042,Bug,Medium,Open,4,2025-02-20
TKT005043,PROJ000104,USR000477,Ticket-5043,Epic,High,Open,13,2025-07-06
TKT005044,PROJ000249,USR000533,Ticket-5044,Improvement,Medium,Blocked,10,2025-04-16
TKT005045,PROJ000228,USR000645,Ticket-5045,Epic,Low,Resolved,11,2025-11-16
TKT005046,PROJ000081,USR000023,Ticket-5046,Bug,Low,Open,7,2026-06-28
TKT005047,PROJ000168,USR000573,Ticket-5047,Epic,High,Open,13,2025-04-01
TKT005048,PROJ000024,USR000448,Ticket-5048,Improvement,Medium,Resolved,13,2025-07-14
TKT005049,PROJ000146,USR000312,Ticket-5049,Task,Medium,Closed,7,2026-02-13
TKT005050,PROJ000054,USR000717,Ticket-5050,Improvement,High,Closed,13,2024-12-02
TKT005051,PROJ000055,USR000087,Ticket-5051,Bug,Medium,In Progress,5,2025-08-30
TKT005052,PROJ000083,USR000429,Ticket-5052,Bug,Medium,Blocked,11,2025-03-24
TKT005053,PROJ000071,USR000209,Ticket-5053,Task,Critical,Blocked,9,2025-05-22
TKT005054,PROJ000032,USR000543,Ticket-5054,Bug,Medium,Open,8,2026-07-01
TKT005055,PROJ000117,USR000574,Ticket-5055,Epic,Medium,Closed,9,2026-05-19
TKT005056,PROJ000238,USR000301,Ticket-5056,Epic,Medium,Resolved,4,2025-09-15
TKT005057,PROJ000104,USR000211,Ticket-5057,Improvement,Medium,In Progress,4,2025-10-07
TKT005058,PROJ000089,USR000457,Ticket-5058,Task,Medium,In Progress,13,2025-06-12
TKT005059,PROJ000250,USR000538,Ticket-5059,Epic,Medium,Resolved,7,2025-12-29
TKT005060,PROJ000171,USR000481,Ticket-5060,Improvement,Medium,Open,9,2025-01-17
TKT005061,PROJ000241,USR000165,Ticket-5061,Story,Critical,Blocked,2,2024-11-06
TKT005062,PROJ000102,USR000787,Ticket-5062,Epic,Medium,In Progress,2,2026-01-10
TKT005063,PROJ000019,USR000062,Ticket-5063,Bug,High,Resolved,5,2026-04-07
TKT005064,PROJ000229,USR000002,Ticket-5064,Task,Critical,Closed,6,2025-04-01
TKT005065,PROJ000075,USR000547,Ticket-5065,Story,Medium,Resolved,5,2026-07-05
TKT005066,PROJ000199,USR000601,Ticket-5066,Story,High,Closed,13,2025-02-26
TKT005067,PROJ000081,USR000272,Ticket-5067,Task,Medium,Blocked,2,2024-11-23
TKT005068,PROJ000219,USR000439,Ticket-5068,Story,High,In Progress,2,2026-05-02
TKT005069,PROJ000107,USR000377,Ticket-5069,Story,High,Blocked,4,2024-10-03
TKT005070,PROJ000126,USR000065,Ticket-5070,Bug,Critical,Resolved,3,2026-03-01
TKT005071,PROJ000054,USR000588,Ticket-5071,Bug,Low,Open,5,2025-02-06
TKT005072,PROJ000013,USR000379,Ticket-5072,Task,Critical,Open,2,2025-04-18
TKT005073,PROJ000148,USR000739,Ticket-5073,Improvement,Critical,Resolved,13,2026-03-18
TKT005074,PROJ000220,USR000450,Ticket-5074,Bug,High,Closed,5,2024-08-17
TKT005075,PROJ000040,USR000243,Ticket-5075,Epic,Low,Resolved,9,2026-03-29
TKT005076,PROJ000130,USR000536,Ticket-5076,Bug,Low,In Progress,9,2026-04-28
TKT005077,PROJ000127,USR000729,Ticket-5077,Story,Low,Open,8,2024-10-17
TKT005078,PROJ000220,USR000115,Ticket-5078,Task,Low,Resolved,12,2025-06-21
TKT005079,PROJ000244,USR000746,Ticket-5079,Improvement,Low,In Progress,5,2024-08-01
TKT005080,PROJ000052,USR000104,Ticket-5080,Story,Critical,Blocked,7,2024-12-31
TKT005081,PROJ000202,USR000731,Ticket-5081,Task,Low,Open,3,2025-07-12
TKT005082,PROJ000061,USR000029,Ticket-5082,Bug,Low,In Progress,6,2026-06-29
TKT005083,PROJ000224,USR000036,Ticket-5083,Epic,Low,Resolved,11,2025-10-06
TKT005084,PROJ000072,USR000670,Ticket-5084,Task,Critical,In Progress,9,2024-10-09
TKT005085,PROJ000013,USR000008,Ticket-5085,Task,High,Open,13,2024-08-06
TKT005086,PROJ000108,USR000725,Ticket-5086,Task,High,Resolved,7,2025-06-18
TKT005087,PROJ000048,USR000759,Ticket-5087,Task,Critical,In Progress,10,2024-12-17
TKT005088,PROJ000179,USR000322,Ticket-5088,Story,Low,Closed,11,2024-08-03
TKT005089,PROJ000249,USR000712,Ticket-5089,Epic,High,Blocked,3,2025-05-04
TKT005090,PROJ000211,USR000695,Ticket-5090,Task,High,Resolved,9,2024-09-28
TKT005091,PROJ000220,USR000049,Ticket-5091,Bug,High,Resolved,10,2025-01-25
TKT005092,PROJ000199,USR000713,Ticket-5092,Improvement,Critical,Open,11,2026-01-30
TKT005093,PROJ000241,USR000371,Ticket-5093,Bug,Low,Open,7,2024-09-25
TKT005094,PROJ000156,USR000629,Ticket-5094,Bug,Critical,Blocked,10,2025-12-05
TKT005095,PROJ000134,USR000300,Ticket-5095,Story,Medium,Open,11,2024-11-27
TKT005096,PROJ000111,USR000111,Ticket-5096,Improvement,Medium,Blocked,11,2024-08-16
TKT005097,PROJ000161,USR000510,Ticket-5097,Bug,High,Closed,1,2026-04-14
TKT005098,PROJ000215,USR000594,Ticket-5098,Task,Medium,Blocked,3,2025-12-30
TKT005099,PROJ000123,USR000297,Ticket-5099,Story,High,Open,9,2025-12-08
TKT005100,PROJ000103,USR000426,Ticket-5100,Bug,High,Resolved,10,2025-06-15
TKT005101,PROJ000045,USR000401,Ticket-5101,Improvement,Critical,Blocked,12,2024-12-08
TKT005102,PROJ000181,USR000157,Ticket-5102,Task,Low,Closed,3,2025-03-02
TKT005103,PROJ000157,USR000015,Ticket-5103,Bug,Low,Blocked,7,2024-08-05
TKT005104,PROJ000033,USR000518,Ticket-5104,Story,High,Resolved,10,2025-10-15
TKT005105,PROJ000211,USR000589,Ticket-5105,Task,Medium,In Progress,1,2025-01-14
TKT005106,PROJ000045,USR000210,Ticket-5106,Improvement,Medium,In Progress,5,2024-10-03
TKT005107,PROJ000119,USR000236,Ticket-5107,Improvement,Critical,Open,4,2025-12-14
TKT005108,PROJ000145,USR000333,Ticket-5108,Improvement,Critical,In Progress,9,2026-04-18
TKT005109,PROJ000073,USR000339,Ticket-5109,Story,Medium,In Progress,9,2024-07-27
TKT005110,PROJ000104,USR000737,Ticket-5110,Task,High,In Progress,2,2024-11-14
TKT005111,PROJ000236,USR000116,Ticket-5111,Task,Medium,In Progress,9,2026-03-13
TKT005112,PROJ000246,USR000564,Ticket-5112,Story,Low,Resolved,12,2025-03-22
TKT005113,PROJ000120,USR000495,Ticket-5113,Story,Critical,Closed,3,2024-11-25
TKT005114,PROJ000131,USR000476,Ticket-5114,Story,Low,In Progress,10,2025-09-02
TKT005115,PROJ000152,USR000597,Ticket-5115,Bug,Low,Closed,1,2024-09-18
TKT005116,PROJ000228,USR000495,Ticket-5116,Epic,Critical,Closed,13,2025-11-16
TKT005117,PROJ000094,USR000581,Ticket-5117,Task,Critical,Closed,3,2026-02-07
TKT005118,PROJ000184,USR000035,Ticket-5118,Story,High,Closed,2,2026-04-05
TKT005119,PROJ000223,USR000203,Ticket-5119,Improvement,High,Resolved,11,2025-04-19
TKT005120,PROJ000171,USR000570,Ticket-5120,Epic,Critical,Blocked,12,2026-04-06
TKT005121,PROJ000225,USR000505,Ticket-5121,Task,Low,Resolved,3,2026-01-16
TKT005122,PROJ000114,USR000194,Ticket-5122,Task,High,Closed,3,2026-01-24
TKT005123,PROJ000118,USR000712,Ticket-5123,Improvement,Critical,Blocked,4,2024-08-25
TKT005124,PROJ000203,USR000356,Ticket-5124,Task,Low,Resolved,2,2026-01-17
TKT005125,PROJ000164,USR000399,Ticket-5125,Story,Low,Open,4,2024-12-22
TKT005126,PROJ000175,USR000180,Ticket-5126,Improvement,High,Resolved,5,2025-04-07
TKT005127,PROJ000003,USR000689,Ticket-5127,Task,Low,Open,2,2025-11-23
TKT005128,PROJ000213,USR000041,Ticket-5128,Bug,High,Blocked,13,2024-12-05
TKT005129,PROJ000060,USR000004,Ticket-5129,Bug,High,Resolved,10,2025-10-20
TKT005130,PROJ000118,USR000395,Ticket-5130,Epic,Low,In Progress,6,2025-12-12
TKT005131,PROJ000051,USR000485,Ticket-5131,Epic,High,Closed,12,2025-04-16
TKT005132,PROJ000064,USR000129,Ticket-5132,Epic,Critical,Blocked,12,2026-05-23
TKT005133,PROJ000138,USR000189,Ticket-5133,Bug,Low,In Progress,11,2025-09-09
TKT005134,PROJ000164,USR000598,Ticket-5134,Improvement,Critical,Closed,8,2026-04-07
TKT005135,PROJ000175,USR000026,Ticket-5135,Story,Low,In Progress,12,2026-07-01
TKT005136,PROJ000022,USR000574,Ticket-5136,Epic,High,Blocked,5,2024-09-02
TKT005137,PROJ000098,USR000143,Ticket-5137,Task,Medium,Blocked,2,2025-07-25
TKT005138,PROJ000226,USR000107,Ticket-5138,Bug,High,Resolved,11,2026-02-04
TKT005139,PROJ000210,USR000601,Ticket-5139,Epic,High,In Progress,1,2025-01-21
TKT005140,PROJ000184,USR000741,Ticket-5140,Improvement,High,Closed,3,2025-11-13
TKT005141,PROJ000220,USR000325,Ticket-5141,Bug,Critical,Closed,2,2025-12-23
TKT005142,PROJ000156,USR000560,Ticket-5142,Epic,Low,Closed,5,2025-08-26
TKT005143,PROJ000122,USR000445,Ticket-5143,Story,Critical,Closed,10,2025-05-21
TKT005144,PROJ000147,USR000421,Ticket-5144,Bug,Low,In Progress,4,2026-03-17
TKT005145,PROJ000031,USR000234,Ticket-5145,Epic,Critical,Blocked,13,2024-11-08
TKT005146,PROJ000171,USR000593,Ticket-5146,Epic,Low,Open,7,2024-09-07
TKT005147,PROJ000069,USR000032,Ticket-5147,Task,High,Closed,7,2026-02-04
TKT005148,PROJ000007,USR000745,Ticket-5148,Bug,Medium,Blocked,3,2026-04-14
TKT005149,PROJ000114,USR000523,Ticket-5149,Story,Critical,In Progress,3,2024-08-16
TKT005150,PROJ000044,USR000582,Ticket-5150,Task,Medium,Blocked,12,2026-06-05
TKT005151,PROJ000051,USR000224,Ticket-5151,Bug,Critical,Closed,8,2026-07-20
TKT005152,PROJ000162,USR000087,Ticket-5152,Bug,Critical,Blocked,6,2025-10-23
TKT005153,PROJ000128,USR000774,Ticket-5153,Story,High,Blocked,8,2024-11-22
TKT005154,PROJ000220,USR000205,Ticket-5154,Epic,Low,Closed,10,2026-01-17
TKT005155,PROJ000244,USR000217,Ticket-5155,Bug,Low,In Progress,8,2024-08-22
TKT005156,PROJ000028,USR000705,Ticket-5156,Epic,High,Open,2,2025-09-22
TKT005157,PROJ000208,USR000343,Ticket-5157,Epic,Critical,Open,8,2026-01-15
TKT005158,PROJ000168,USR000608,Ticket-5158,Task,Critical,Closed,7,2025-03-29
TKT005159,PROJ000092,USR000510,Ticket-5159,Story,Medium,In Progress,4,2026-01-30
TKT005160,PROJ000243,USR000154,Ticket-5160,Story,High,Blocked,11,2026-04-21
TKT005161,PROJ000105,USR000412,Ticket-5161,Improvement,High,Resolved,1,2024-11-13
TKT005162,PROJ000165,USR000061,Ticket-5162,Bug,Medium,Blocked,13,2026-05-15
TKT005163,PROJ000099,USR000525,Ticket-5163,Improvement,Medium,Closed,9,2026-05-24
TKT005164,PROJ000070,USR000469,Ticket-5164,Epic,Medium,Blocked,1,2026-07-04
TKT005165,PROJ000219,USR000344,Ticket-5165,Story,Medium,Blocked,2,2024-09-09
TKT005166,PROJ000141,USR000409,Ticket-5166,Story,High,Resolved,9,2024-10-20
TKT005167,PROJ000225,USR000075,Ticket-5167,Story,High,Resolved,3,2025-09-02
TKT005168,PROJ000209,USR000739,Ticket-5168,Improvement,Low,Resolved,13,2025-04-07
TKT005169,PROJ000166,USR000615,Ticket-5169,Bug,Critical,Closed,6,2026-03-13
TKT005170,PROJ000151,USR000223,Ticket-5170,Improvement,Low,In Progress,12,2026-06-27
TKT005171,PROJ000055,USR000114,Ticket-5171,Improvement,Critical,Blocked,13,2025-10-19
TKT005172,PROJ000093,USR000261,Ticket-5172,Improvement,Critical,In Progress,6,2025-11-10
TKT005173,PROJ000130,USR000184,Ticket-5173,Bug,High,Closed,3,2024-08-25
TKT005174,PROJ000125,USR000691,Ticket-5174,Improvement,Low,Blocked,10,2025-01-18
TKT005175,PROJ000226,USR000344,Ticket-5175,Task,Medium,Blocked,5,2026-06-23
TKT005176,PROJ000146,USR000512,Ticket-5176,Improvement,Low,Resolved,12,2024-08-04
TKT005177,PROJ000088,USR000794,Ticket-5177,Bug,High,Open,9,2026-04-29
TKT005178,PROJ000152,USR000739,Ticket-5178,Task,Critical,Blocked,10,2024-12-24
TKT005179,PROJ000246,USR000581,Ticket-5179,Improvement,Critical,Blocked,5,2026-04-16
TKT005180,PROJ000164,USR000346,Ticket-5180,Story,Medium,Open,2,2026-04-05
TKT005181,PROJ000157,USR000089,Ticket-5181,Story,High,Open,1,2025-07-02
TKT005182,PROJ000004,USR000026,Ticket-5182,Story,Low,Resolved,9,2025-08-12
TKT005183,PROJ000102,USR000285,Ticket-5183,Epic,Critical,Closed,8,2026-07-10
TKT005184,PROJ000132,USR000604,Ticket-5184,Epic,Critical,In Progress,4,2025-12-15
TKT005185,PROJ000160,USR000459,Ticket-5185,Story,High,Blocked,13,2025-08-21
TKT005186,PROJ000164,USR000107,Ticket-5186,Story,High,In Progress,4,2026-02-24
TKT005187,PROJ000094,USR000053,Ticket-5187,Story,Medium,Open,12,2025-03-19
TKT005188,PROJ000138,USR000479,Ticket-5188,Story,High,Resolved,8,2026-03-04
TKT005189,PROJ000138,USR000779,Ticket-5189,Epic,High,Open,8,2026-01-31
TKT005190,PROJ000111,USR000511,Ticket-5190,Improvement,Low,In Progress,7,2024-08-27
TKT005191,PROJ000193,USR000606,Ticket-5191,Story,Medium,Blocked,3,2025-11-28
TKT005192,PROJ000022,USR000057,Ticket-5192,Bug,High,In Progress,4,2024-11-09
TKT005193,PROJ000058,USR000076,Ticket-5193,Improvement,High,Resolved,8,2026-07-22
TKT005194,PROJ000005,USR000440,Ticket-5194,Improvement,Critical,Resolved,10,2026-02-13
TKT005195,PROJ000061,USR000459,Ticket-5195,Improvement,Low,Open,4,2026-01-10
TKT005196,PROJ000020,USR000032,Ticket-5196,Task,Medium,Closed,9,2024-10-15
TKT005197,PROJ000064,USR000031,Ticket-5197,Improvement,Low,Resolved,7,2024-10-17
TKT005198,PROJ000250,USR000059,Ticket-5198,Story,Low,Closed,4,2025-09-02
TKT005199,PROJ000056,USR000627,Ticket-5199,Task,Medium,Closed,8,2025-02-04
TKT005200,PROJ000011,USR000315,Ticket-5200,Story,Medium,Resolved,12,2026-02-08
TKT005201,PROJ000249,USR000662,Ticket-5201,Epic,High,Closed,12,2025-11-23
TKT005202,PROJ000025,USR000022,Ticket-5202,Story,Critical,Closed,13,2025-05-12
TKT005203,PROJ000082,USR000384,Ticket-5203,Improvement,Critical,Blocked,1,2026-07-19
